"V1","V2","V3","V4","V5","V6"
0.215243791685646,0.784756208314354,0.0323340578632283,0.027430276945686,0.0058971780999898,0.00481978037531997
0.489577477383679,0.510422522616321,0.0475995809662476,0.0542003134592165,0.00721814187631369,0.0087346097030951
0.768585795453348,0.231414204546652,0.00785171883364166,0.00959177905648062,0.00123810438098345,0.00173310797040269
0.639489348950922,0.360510651049078,0.0510283570658852,0.0579887712526669,0.00681393228456464,0.00868927418375993
0.726380212132097,0.273619787867903,0.0469675174101398,0.0562175748970541,0.00525155650994437,0.00738184794213927
0.75863423897499,0.24136576102501,0.0311798562218955,0.0370584241479263,0.00326884195422784,0.00482262797913155
0.483501998083176,0.516498001916824,0.0243071950655163,0.0307790910186221,0.00392011137664465,0.00566199711058745
0.52518358656821,0.47481641343179,0.0356071728754199,0.0281022481152623,0.00631763934200124,0.00432534009276473
0.441215322284853,0.558784677715147,0.0465444737581684,0.0549636062474967,0.0055694854624735,0.00797737112768168
0.377948791092187,0.622051208907813,0.0829503343679869,0.0590911214818151,0.0240229290002768,0.0160800319901392
0.392793524613627,0.607206475386373,0.148727555559634,0.208753103763304,0.0376340880919549,0.0575713011533881
0.123330921367901,0.876669078632099,0.0796250391921042,0.0614786478944449,0.0199701684055902,0.0132429860024306
0.778947721136423,0.221052278863577,0.29684877014507,0.353007574886183,0.059949798070276,0.0681683152010517
0.992679422158691,0.00732057784130866,0.257765259814598,0.393693708671035,0.0469026310013662,0.0343639094625277
0.444713676997842,0.555286323002158,0.24361401007471,0.296364761814024,0.0413855639250554,0.0544972526019099
0.942948645372079,0.057051354627921,0.0265238227342448,0.0507407977821924,0.00729149656557755,0.0178688880692431
0.0392559733559799,0.96074402664402,0.201424975862783,0.102436198338967,0.0522768731839801,0.0278121623411189
0.985297932313571,0.0147020676864286,0.104911141442957,0.175975656453917,0.0283888931998693,0.0394084905374873
0.20634342304798,0.79365657695202,0.0383163302344716,0.0282011696403611,0.0103799530911005,0.00732282040936239
0.856392448045571,0.143607551954429,0.123476083153778,0.170670481747284,0.0306253208691853,0.0464373777448581
0.885652772450473,0.114347227549527,0.165127731456996,0.234591969378564,0.0393359730012631,0.0684532896747534
0.73615735532682,0.26384264467318,0.0451406645967835,0.0669219393347489,0.0124501741623749,0.0200990564032237
0.312283740573843,0.687716259426157,0.208952321506432,0.150204090261095,0.0562532736421495,0.0394823019408201
0.427331355720718,0.572668644279282,0.104006390979797,0.173448884380711,0.0398773847558861,0.0594454206032714
0.580815978438123,0.419184021561877,0.0558398845659697,0.0631506853672828,0.00490183363884287,0.00739458745092946
0.662121808463829,0.337878191536171,0.0411153918132399,0.0475954009324619,0.00406582283771329,0.00579749632439137
0.653398349431561,0.346601650568439,0.042298283053791,0.0518241639110433,0.00684531267312084,0.00929464037235216
0.646692052689127,0.353307947310873,0.0593623184971053,0.0722957914217652,0.00901691427880287,0.0124059739169785
0.682778034872622,0.317221965127378,0.0159506061893255,0.0206961968428682,0.00303786894451336,0.00437347395737003
0.622987011774764,0.377012988225236,0.0748423897075477,0.0907095338228542,0.0118880816091981,0.016190858141746
0.265433777792423,0.734566222207577,0.090602136751208,0.0728485261351534,0.0161198367221711,0.0122025418352091
0.790439754187422,0.209560245812578,0.059261294638853,0.0731626849161477,0.0097837292390832,0.0128174520138554
